word,clicks,impressions,cost,convertedClicks
janell,3,4,2.42,0,
delray,9,14,7.33,0,
bluemke,2,1,2.04,0,
neville,1,1,0.16,0,
matty,8,114,5.1,0,
prager's,1,1,0.95,0,
garvy,1,1,0.39,0,
wilguins,3,2,1.4700000000000002,0,
mastic,1,1,0.81,0,
salvatico,1,7,0.28,0,
elkie,1,2,0.53,0,
crofford,1,1,0.04,0,
grandfather's,3,5,3.14,0,
bandish,1,2,1.37,0,
burrell,3,4,1.8499999999999999,0,
seever,1,2,0.58,0,
asefi,1,1,0.71,0,
gerharter,1,1,0.08,0,
tibbetts,1,1,0.76,0,
taub,1,4,0.72,0,
romero,1,2,0.41,0,
vogelsang,1,2,0.31,0,
qutoes,1,1,0.69,0,
dominique,1,1,0.74,0,
alto,2,2,1.7,0,
alta,5,6,5.45,0,
tiabos,1,1,0.38,0,
muleshoe,1,1,1.23,0,
mckean,1,2,1.39,0,
barrack,3,4,0.37,0,
kym,1,1,0.56,0,
tass,1,1,1.65,0,
mccallon,1,1,0.37,0,
duren,1,1,0.19,0,
alveraz,1,1,1.23,0,
puskar,1,1,0.12,0,
wife,4,6,2.4000000000000004,0,
tate,9,14,6.04,0,
9132,1,2,0.05,0,
also,1,1,0.73,0,
ammons,1,1,0.82,0,
lpn,1,0,1.1,0,
tankesley,1,2,0.77,0,
bowie,8,12,8.84,0,
seabolt,2,3,3.5700000000000003,0,
lps,1,2,1.45,0,
napier,1,1,1.1,0,
osinski,2,2,3.08,0,
pascagoula,4,8,4.800000000000001,0,
bulinda,1,2,0.37,0,
maynard,4,4,1.2200000000000002,0,
greely,1,1,1.19,0,
sabine,1,2,0.76,0,
gejer,1,1,0.77,0,
burear,1,1,1.83,0,
sabina,1,1,1.41,0,
risley,1,1,1.26,0,
yersey,1,1,0.59,0,
sousa,1,2,1.59,0,
michagin,1,3,1.65,0,
adopt,22,38,32.95,2,
whre,1,1,1.0,0,
niederman,1,1,0.18,0,
morice,1,1,0.56,0,
bureau,70,882,90.30000000000001,3,
tays,1,1,0.39,0,
morial,1,1,0.11,0,
yakima,6,24,4.25,0,
yuba,4,4,2.07,0,
monroes,1,1,1.66,1,
aanjae,1,1,0.68,0,
usafa,1,1,0.38,0,
roswell,4,4,3.12,0,
hestia,1,2,0.63,0,
liebers,1,1,0.71,0,
bosque,2,3,0.56,0,
babb,1,1,0.52,0,
deutsche,1,1,1.41,0,
jill,11,20,6.909999999999999,1,
jinki,1,1,0.65,0,
baba,3,7,1.6600000000000001,0,
sunday,1,1,0.38,1,
certifiecate,1,1,1.07,0,
los,185,1486,221.81,3,
lou,18,27,13.949999999999998,0,
certife,2,3,2.38,0,
low,3,3,3.4,0,
verdigets,1,1,1.07,0,
haverhill,4,4,2.4,0,
fatony,1,1,0.97,0,
greens,1,1,0.13,0,
pettijohn's,1,1,0.78,0,
vbirth,1,1,0.46,0,
christin,3,3,2.27,0,
denten,1,1,1.15,0,
guerin,2,2,1.2000000000000002,0,
reveals,1,2,0.62,0,
bertha,5,6,4.7,0,
aditya,1,1,0.57,0,
adorn,1,1,0.62,0,
collazo,1,3,0.42,0,
duran,6,7,6.52,0,
rochelle,8,10,9.19,0,
schooner,1,1,0.71,0,
greene,24,39,21.669999999999995,0,
clinedinst,1,2,0.85,0,
kingdom,11,40,13.709999999999999,0,
houstion,1,1,1.23,0,
chatfield,1,1,0.35,0,
37pm,1,1,0.56,0,
baby,121,693,86.35000000000001,2,
hunley,1,1,0.4,0,
1850s,2,2,2.11,0,
funkhouser,1,1,1.03,0,
cetificarte,1,1,1.4,0,
kimberly,27,33,20.23,0,
lidke,2,4,1.2,0,
dagan,1,1,0.45,0,
designer,1,2,0.96,0,
saltsgaver,1,1,1.55,0,
bhborn,1,1,1.41,0,
back,6,11,5.74,0,
taya,1,1,0.46,0,
jully,1,1,1.06,0,
nurre,1,1,0.66,0,
battit,1,1,0.92,0,
margaret,69,94,61.37000000000001,0,
dunlop,1,2,0.63,0,
jensen,9,10,9.23,0,
falkowski,2,3,2.84,0,
certicated,1,1,1.67,0,
saporito,1,1,1.22,0,
original,58,388,87.96999999999997,4,
south,267,1970,316.85999999999996,2,
certicates,12,19,18.13,0,
christie,6,9,6.4,0,
subke's,1,1,0.27,0,
carissa,2,6,0.76,0,
wriggelsworth,1,3,0.96,0,
aratas,1,1,0.56,0,
jaite,1,1,1.54,0,
sports,4,5,2.9499999999999997,0,
adolf,3,4,1.91,0,
grosjean,1,1,0.81,0,
spyrides,1,1,0.82,0,
bertil,1,2,0.82,0,
garad,1,1,0.68,0,
fender,1,1,0.9,0,
moulton,1,1,0.49,0,
tritico,1,1,0.7,0,
divorce,1,1,0.96,0,
orlando,22,29,17.790000000000003,0,
bertie,3,3,3.9400000000000004,0,
kidwell,1,1,0.31,0,
merczak,1,2,0.91,0,
addison,4,4,2.9000000000000004,0,
delullo,1,2,0.55,0,
orlandi,1,1,2.13,0,
wehbi,1,2,0.82,0,
whos,4,4,2.43,1,
spikol,1,1,1.38,0,
certificatefrom,1,1,1.69,0,
berrien,4,8,3.67,0,
darley,1,1,0.67,0,
pozo,1,1,1.53,0,
cierran,1,3,0.93,0,
mories,1,1,0.74,0,
miriam,6,5,4.71,1,
ethiopia,1,1,0.9,0,
farner,2,1,2.24,0,
seacrh,1,1,1.48,0,
westfield,3,3,3.54,0,
thesis,0,5,0.0,0,
render,2,2,2.6,1,
doran,1,2,0.77,0,
wehby,1,1,0.51,0,
cirtifcate,1,1,1.57,0,
rowling,1,2,1.78,0,
allendale,2,3,2.0100000000000002,1,
battle,10,14,6.740000000000001,0,
gatica,1,2,0.48,0,
blackwelder,1,1,1.22,0,
whom,1,1,0.56,0,
racerds,1,1,1.05,0,
kenney,3,3,1.98,0,
millheim,1,2,0.07,0,
castroneves,1,1,2.01,0,
10601885525,1,1,1.22,0,
ughi,1,1,0.11,0,
travon,1,1,1.78,0,
jamesville,1,1,0.38,0,
saxon,2,2,0.8500000000000001,0,
julio,1,1,0.62,0,
christen,1,1,1.85,0,
hankins,1,2,0.87,0,
hultgren,1,1,0.48,0,
federal,4,6,4.06,0,
alfonso,3,3,1.79,0,
riverside,32,198,35.209999999999994,0,
henry,89,120,83.70999999999998,0,
11803,1,1,0.93,0,
irizarry,2,2,1.76,1,
bigbang,1,1,0.42,0,
balint,1,1,1.17,0,
penocho,1,1,0.17,0,
galisdorfer,1,1,0.74,0,
birthstone,0,1,0.0,0,
swader,2,1,2.44,0,
someojrs,1,1,0.07,0,
coupee,1,1,0.79,0,
julie,27,40,23.71,2,
feucht,1,1,0.84,0,
julia,15,20,16.419999999999998,0,
registered,17,21,20.650000000000002,1,
wetzler,1,1,0.61,0,
mylee,1,2,0.7,0,
klieves,1,2,1.67,0,
myles,1,1,0.86,0,
bathgate,1,1,0.95,0,
26970,1,1,0.32,0,
martins,4,6,2.9399999999999995,0,
certipication,1,1,0.73,0,
paarents,1,1,2.18,0,
borndate,1,0,0.6,0,
christiansen,2,2,1.04,0,
saipromodhitha,1,1,0.43,0,
batton,1,1,0.66,0,
frree,1,1,2.03,0,
martino,2,2,1.9100000000000001,0,
corporation,15,36,15.330000000000002,0,
frosinone,2,4,2.27,0,
46403,1,1,0.21,0,
mckeon,1,1,0.12,0,
bahr,2,1,1.64,0,
1981lexington,2,3,0.96,0,
pouh,1,1,0.33,0,
martini,3,4,2.46,0,
milton,12,18,11.8,0,
middlebury,2,2,1.24,0,
laird,4,9,5.83,0,
rocksprings,1,1,1.77,0,
suport,1,1,0.56,0,
alvarado,3,10,1.3399999999999999,0,
admissions,3,3,1.93,0,
marsha,3,4,2.47,0,
auckland,1,1,0.62,0,
extra,1,1,0.89,0,
garde,1,1,0.4,0,
ashford,2,5,2.0700000000000003,0,
middleburg,1,1,1.3,0,
redlands,4,4,1.44,0,
hermiston,3,3,1.53,0,
baja,2,3,2.82,0,
villalobos,1,4,0.15,0,
announced,3,2,3.0,0,
lgh,1,1,0.34,0,
jolly,2,3,1.52,0,
mcclinton,1,1,0.35,0,
bain,2,2,1.1600000000000001,0,
muleya,1,1,1.06,0,
drivers,3,3,4.5,0,
port,14,17,13.99,0,
porges,2,2,1.54,0,
mohammed,1,1,0.57,0,
shroff,1,2,0.16,0,
prayer,1,12,0.76,0,
timechildrenwereborn,1,2,1.09,0,
ambats,1,1,0.73,0,
conate,1,1,0.37,0,
atchley,1,1,0.93,0,
federer,2,2,1.48,0,
shaytards,1,1,0.33,0,
bidwell,1,1,0.65,0,
guerra,4,4,2.58,0,
bradbury,2,2,1.9700000000000002,1,
achauer,1,1,0.79,0,
mcmechen,1,1,1.22,0,
lunsford,3,2,2.52,0,
bajo,1,1,0.94,0,
jules,1,1,0.71,0,
julen,1,1,0.99,0,
krieger,1,1,0.95,0,
prinsloo,1,1,1.7,0,
storen,1,1,1.52,0,
ball,7,10,9.84,0,
lev,1,1,0.79,0,
post,16,17,13.780000000000001,0,
les,3,3,2.8,0,
cache,1,1,0.35,0,
let,1,1,0.99,0,
regan,4,7,4.16,0,
suzette,1,3,1.06,0,
ozark,3,3,3.23,0,
krupinski,1,1,0.95,0,
leo,13,18,12.81,0,
allwood,1,1,0.57,0,
bald,1,1,0.82,0,
cacho,2,3,0.77,0,
lem,1,1,0.16,0,
selye,1,1,0.58,0,
jantzen,1,1,0.1,0,
gloss,1,4,0.75,0,
lei,1,1,0.43,0,
sonnenborn,1,1,0.7,0,
stackle,1,1,0.58,0,
poth,1,1,0.98,0,
hacketts,1,1,0.26,0,
lee,200,261,170.3199999999999,4,
rachman,1,1,0.58,0,
lea,7,11,5.260000000000001,0,
hardheim,1,3,0.8,0,
ficken,1,2,0.65,0,
fickel,1,1,0.49,0,
bashti,1,1,0.64,0,
pott,1,2,0.97,0,
klock,1,1,0.88,0,
kanther,2,2,2.71,0,
25.1971,1,1,0.24,0,
woodard,3,7,1.85,0,
idabel,2,1,0.22,0,
alan,37,48,24.99,1,
jolie,2,3,1.26,0,
mattye,1,1,1.34,0,
bady,1,2,0.28,0,
bridgeton,3,5,1.56,0,
gosey,1,2,0.5,0,
gojogle,1,1,1.55,0,
poznan,1,4,1.6,0,
jacinto,4,6,2.7800000000000002,0,
ankeny,1,1,1.54,0,
loggins,2,3,0.54,0,
broderick,2,3,0.64,0,
indianapolis,48,180,50.08000000000001,0,
garbara,1,1,1.46,0,
barricklow,1,1,0.09,0,
albi,1,1,2.35,0,
origional,1,1,2.16,0,
brookings,2,1,1.73,0,
roanaoke,1,1,1.78,0,
greenville,33,45,34.309999999999995,0,
schuylkill,6,14,8.44,0,
alba,1,1,0.37,0,
yung,2,6,0.76,0,
flushing,3,3,3.2,0,
klisurich,1,1,0.58,1,
oboma,2,2,0.29000000000000004,0,
match,4,4,3.89,0,
baer,2,2,1.5999999999999999,0,
june's,1,1,0.74,0,
osawatomie,1,1,1.33,1,
pony,1,1,0.25,0,
goodmundson,1,1,0.39,0,
swinglehurst,1,1,1.15,0,
ferdinand,2,2,0.55,0,
recient,1,2,0.65,0,
sharpshair,1,1,0.71,0,
purpose,1,1,1.41,0,
pons,3,2,1.1800000000000002,0,
mohammad,1,4,0.29,0,
jimi,1,4,1.39,0,
garten,1,1,1.0,0,
kahikina,1,1,1.86,0,
ihio,1,1,1.58,0,
yuma,9,20,6.65,0,
burnette,2,2,2.3,0,
indianapolie,1,1,0.01,0,
pool,3,3,1.56,0,
ezzell,1,1,1.71,0,
gloyd,1,11,0.59,0,
couple,1,2,2.04,0,
carbone,1,1,1.85,0,
gutridge,2,4,1.54,0,
nicky,1,1,1.66,0,
lopata,1,1,0.84,0,
nicks,1,3,1.19,0,
tielens,1,2,0.86,0,
crochet,1,1,0.6,0,
lim,2,4,1.27,0,
greece,9,11,8.68,0,
rockingham,3,6,3.42,0,
swinehart,1,2,0.65,0,
liz,2,4,0.9600000000000001,0,
replcament,1,1,1.26,0,
aldo,1,4,0.19,0,
mallilo,1,1,0.59,0,
seearch,1,1,1.14,0,
liu,1,1,0.9,0,
around,14,25,11.859999999999998,1,
lic,2,4,1.77,0,
mcclintic,1,1,0.76,0,
nicki,1,1,0.31,0,
popp,2,2,1.29,0,
loiodice,2,2,1.32,0,
dandelion,1,1,0.48,0,
vaterman,1,1,1.51,0,
gobbell,1,1,0.46,0,
lil,1,3,0.36,0,
prices,2,3,1.37,0,
nasalroads,1,4,0.94,0,
knisel,1,1,0.58,0,
onlinec,1,1,1.27,0,
leilani,2,2,1.81,0,
lesterville,1,3,0.17,0,
ciity,1,1,1.53,0,
groton,1,1,0.56,0,
betwwen,2,2,0.68,0,
pope,6,13,5.05,0,
endri,1,2,0.67,0,
abbasi,2,28,1.2799999999999998,0,
hirsh,1,2,0.36,0,
mcgovern,2,4,1.79,0,
calothic,2,1,2.9,0,
oenita,1,1,0.63,0,
varadan,1,1,0.11,0,
manteno,1,4,0.47,0,
wham,1,1,0.53,0,
koscielski,1,1,0.13,0,
omebodys,1,1,0.59,0,
biamonte,1,2,0.46,0,
oliveira,2,3,1.82,0,
petry,1,1,0.33,0,
poonam,1,1,0.31,0,
richter,1,2,1.27,0,
taunton,2,3,1.2999999999999998,0,
staunton,1,1,0.21,0,
bauchou,1,1,1.39,0,
deckard,1,1,1.57,0,
16.11,1,1,0.56,0,
brussels,1,1,0.84,0,
patterson,4,4,3.1900000000000004,0,
amie,2,5,1.06,0,
biancorosso,1,1,0.6,0,
midvalley,1,1,1.1,0,
selph,1,2,1.03,0,
shikeira,1,2,1.99,0,
deberah,2,2,1.02,0,
gees,2,2,0.48,0,
bansal,1,1,1.92,0,
krezmien,1,1,0.14,0,
sleep,2,233,1.3900000000000001,0,
hutchings,1,1,0.74,0,
schwenksville,1,1,0.76,0,
martel,1,1,0.61,0,
hewitt,2,2,1.93,0,
smibirth,1,0,0.55,0,
solano,3,3,3.4,0,
wilde,2,7,0.41000000000000003,0,
smithcand,1,1,0.11,0,
amin,1,1,0.47,0,
wilda,1,1,1.42,0,
mitchell's,1,1,0.41,0,
wallisa,1,1,0.79,0,
senator,1,2,0.85,0,
yasunori,1,2,1.31,0,
amir,2,6,1.4100000000000001,0,
wilbert,1,1,0.87,0,
amit,1,1,0.89,0,
petra,1,5,0.8,0,
austin,77,119,72.57,1,
mcclees,1,5,0.06,0,
mccole,1,1,0.66,0,
mac,2,4,1.85,0,
pollard,4,9,1.73,0,
mah,1,1,1.79,0,
mai,1,1,2.15,0,
calamia,2,2,1.47,0,
petty,4,10,4.18,0,
mad,1,1,1.64,0,
mae,50,70,48.16,0,
map,4,16,2.75,0,
portage,6,5,5.38,0,
westborough,1,6,1.24,0,
mar,7,7,5.83,0,
mclean,8,12,7.180000000000001,0,
90's,2,3,2.4,0,
beith,1,2,0.41,0,
engels,1,1,0.46,0,
man,6,6,6.75,0,
bayne,1,1,0.16,0,
whitford,1,1,1.18,0,
1870's,1,1,1.5,0,
may,384,546,294.40999999999997,2,
max,7,10,5.41,0,
lincoln,36,53,34.18,1,
abrigo,1,1,2.03,0,
organizations,2,2,3.99,0,
bulysheva,1,1,0.68,0,
shahlafebi,2,2,0.46,0,
mat,2,6,1.78,0,
meister,1,1,1.0,0,
halstrums,1,1,0.24,0,
runnels,1,5,1.04,0,
eubanks,1,1,0.4,0,
petsu,1,1,0.94,0,
what,670,2533,358.0199999999996,17,
sadler,2,2,3.16,0,
alissa,2,4,0.9299999999999999,0,
abramowitz,1,1,0.31,0,
bartolome,1,1,1.92,0,
exton,1,3,0.91,0,
mcd,1,1,1.48,0,
alscher,1,2,0.46,0,
kronfeld,1,1,1.38,0,
jozefowski,1,1,1.11,0,
borrero,1,1,0.74,0,
walsburg,1,1,0.42,0,
chokalingam,1,1,0.1,0,
nansemond,1,2,1.35,0,
kennth,1,1,0.32,0,
selma,3,4,1.84,0,
sells,1,1,1.56,0,
herrin,1,1,0.15,0,
ecards,2,4,0.96,0,
cavazos,1,1,0.68,0,
knicely,2,1,2.88,0,
seisler,1,9,0.27,0,
beitz,1,2,1.19,0,
reece,2,2,2.8499999999999996,0,
mccomb,3,2,4.390000000000001,0,
eflein,1,1,0.36,0,
jrmondo,1,4,1.46,0,
arkansa,3,3,3.18,0,
hoexter,1,1,0.33,0,
desoto,1,2,1.87,0,
politan,1,1,0.85,0,
hoffmann,2,3,0.84,0,
mdt,1,1,1.49,0,
norian,1,2,1.4,0,
australia,9,12,12.03,1,
rosenecker,1,1,0.75,0,
burth,6,10,4.26,0,
mccolm,1,2,0.39,0,
curlena,1,1,0.71,0,
nicollet,1,2,0.97,0,
burti,1,1,0.33,0,
pacoima,1,1,0.43,0,
med,6,7,3.3100000000000005,0,
meg,2,2,1.05,0,
kamika,1,1,0.58,0,
joselit,1,1,0.8,0,
glascock,1,2,0.48,0,
caramanica,1,1,0.67,0,
luedecke,1,1,1.01,0,
grosse,3,5,1.9700000000000002,0,
aug22,1,1,0.37,0,
malone,5,4,1.9300000000000002,0,
weitz,1,1,1.19,0,
dingess,1,1,1.38,0,
mullins,3,3,3.3200000000000003,0,
met,5,11,5.28,0,
elkhart,7,17,7.2299999999999995,0,
rymanowicz,1,2,1.37,0,
gervascio,1,2,0.62,0,
mer,1,1,0.53,0,
geraci's,1,2,0.78,0,
mel,2,2,1.57,0,
men,5,5,5.36,1,
hornbeak,1,1,1.24,0,
earnings,1,1,0.81,0,
kadie,1,1,0.04,0,
dulcie,2,1,4.2,0,
certicarte,1,1,1.36,0,
alison,4,4,2.67,0,
corrine,3,4,1.74,0,
hardt,1,2,0.54,0,
farnum,1,1,0.24,0,
hardy,3,4,2.92,0,
arozina,1,1,1.69,0,
maloof,1,1,0.82,0,
liebe,1,1,0.91,0,
schrienk,1,1,0.13,0,
kessel,2,4,1.56,0,
bennison,1,1,0.58,0,
wegert,1,2,1.09,0,
briana,2,3,1.78,0,
rhett,3,5,1.86,0,
stovall,2,4,2.56,0,
numerical,1,1,1.44,0,
astroogy,2,1,1.14,0,
machuca,0,1,0.0,0,
olds,1,1,0.62,0,
keshone,1,1,1.46,0,
reene,1,5,0.51,0,
ireland,65,274,82.89999999999999,2,
luz,2,2,0.38,0,
rachmaninov,1,1,0.63,0,
weiss,5,16,4.0200000000000005,0,
jatakam,3,6,2.6399999999999997,0,
ville,2,10,2.83,0,
whig,0,2,0.0,0,
luckenbaugh,1,1,0.57,0,
krumel,1,2,2.33,0,
clinton's,1,10,0.7,0,
kingsley's,1,1,0.29,0,
monticello,4,6,2.9699999999999998,0,
whin,1,1,0.45,0,
lui,2,3,1.73,0,
villa,6,5,3.3499999999999996,1,
prestionburg,2,2,1.9300000000000002,0,
skalsky,0,1,0.0,0,
lum,2,2,0.83,1,
burns,5,5,3.86,0,
arline,2,1,1.76,0,
morher,1,1,1.21,0,
lux,1,1,1.41,1,
nayton,1,1,0.76,0,
delgado,3,5,1.58,0,
monticella,1,2,1.06,0,
monnessen,1,0,0.39,0,
amra,1,1,0.61,0,
gene,22,32,16.970000000000002,1,
animals,10,47,8.53,0,
arillie,2,1,1.16,0,
iheoma,1,2,0.82,0,
boyette,1,1,0.01,0,
knoxville,24,30,23.029999999999998,1,
fortis,1,1,1.47,0,
petit,2,2,1.53,1,
lebanese,1,1,1.48,0,
domonique,1,1,1.43,0,
veronica,9,18,6.46,0,
mccorkle,1,1,0.89,0,
forshee,1,2,0.85,0,
geauga,1,1,2.05,0,
burpo,3,11,2.37,0,
boyce,6,5,6.250000000000001,0,
gems,1,4,0.75,0,
keyser,1,1,0.71,0,
stillion,1,1,0.39,0,
county,2726,7606,3474.3899999999962,51,
vindicator,1,1,0.96,0,
brogan,1,2,0.75,0,
wendell,7,12,5.220000000000001,0,
schumpert,1,1,2.08,0,
fortie,2,4,1.13,0,
corrections,2,3,0.68,0,
weird,1,1,0.63,0,
szajko,1,1,0.38,0,
quavonte,1,1,0.51,0,
wyandot,1,1,1.54,0,
wright,19,26,13.180000000000001,0,
patirica,1,1,0.46,0,
rapper,1,3,0.3,0,
zadya,1,2,0.71,0,
odessa,6,7,7.63,0,
clopton,1,1,0.56,0,
scyoc,1,1,0.3,0,
anning,1,2,0.31,0,
luciene,1,1,0.87,0,
radtke,1,1,0.37,0,
yolonda,1,1,1.0,0,
marciano,1,3,0.97,0,
cert,56,218,76.18,5,
boyde,1,1,0.29,0,
osterloh,1,1,1.02,0,
bibeault,1,1,1.07,1,
darnelldate,1,1,1.18,0,
bertrum,1,1,1.3,0,
olga,4,4,3.0300000000000002,0,
kulesza,1,1,0.3,0,
boyer,5,6,3.96,0,
bayer,2,2,1.38,0,
silvio,2,2,1.32,0,
kaden,3,3,2.15,0,
nebrraska,1,1,1.72,0,
baldyga,1,1,0.77,0,
marriage,71,193,83.67,3,
amos,2,2,0.68,0,
verducci,2,4,1.85,0,
maury,3,5,2.95,0,
singletary,1,1,0.59,0,
raquel,1,1,0.41,0,
harrietloeb,1,1,1.25,0,
oley,1,1,0.2,0,
holguin,2,2,0.92,0,
gillespie,4,4,3.94,0,
georgetown,4,4,4.25,0,
hedgehog,1,1,0.48,0,
smithfield,1,1,1.15,0,
burke,7,10,5.92,0,
yedlik,1,1,0.67,0,
individual,4,5,5.279999999999999,0,
higgins,5,4,3.39,1,
honshells,1,1,1.08,0,
mcelhinny,2,2,1.72,0,
being,15,127,12.609999999999998,0,
spurgeon,1,4,0.22,0,
southington,2,2,0.79,0,
maricopa,14,69,17.89,0,
actually,1,1,1.16,0,
&baptisms,1,1,0.95,0,
couloumbis,1,1,0.94,0,
kalamazoo,10,21,11.869999999999997,0,
grandville,1,2,0.24,0,
garofolo,1,3,0.6,0,
contacted,1,1,2.18,0,
hariu,1,1,0.96,0,
wher,3,6,1.5,0,
renatoromo,1,1,1.59,0,
mauss,1,1,1.61,0,
when,187,452,144.29999999999998,3,
celano,1,2,0.29,0,
lyn,7,7,5.27,0,
smithtown,1,1,1.56,0,
waford,1,1,0.93,0,
gerald,31,43,23.840000000000003,0,
peter,57,64,41.56999999999999,1,
masula,2,2,2.67,0,
politis,1,1,0.62,0,
schonbrunn,1,1,1.12,0,
malaysia,1,1,0.3,0,
adrianna,1,1,0.47,0,
geri,1,1,0.31,0,
garofoli,1,1,0.63,0,
gere,1,1,0.46,0,
lantos,1,1,0.52,0,
harju,1,1,0.69,0,
quebec,3,3,4.92,0,
permanent,1,1,1.2,0,
leola,2,3,2.62,0,
waclaw,1,5,0.96,0,
prents,1,1,2.52,0,
tolkien,1,3,0.09,0,
cruces,5,11,3.74,0,
oradell,1,1,0.96,0,
october15th,1,1,0.3,0,
elephant,1,16,0.79,0,
hildebrandt,1,1,1.28,0,
dorit,3,3,2.43,0,
citizenship,1,2,0.47,0,
doris,21,30,18.700000000000003,1,
hitler's,1,1,0.74,0,
stewie,1,1,0.24,0,
hochbaum,3,3,2.43,0,
nespwspaper,2,1,1.68,0,
fugina,1,1,0.98,0,
sejkov,2,3,3.4,0,
canonsburg,1,1,1.01,0,
selby,2,2,1.81,0,
jaime,5,9,2.04,0,
liipfert,1,2,0.99,0,
erickson,5,5,4.83,0,
austen,1,1,0.52,0,
derreck,1,1,1.44,0,
jenevra,1,1,0.2,0,
edmund,5,7,6.46,1,
olim,1,1,0.21,0,
kadam,1,1,0.43,0,
jacqueline,14,17,9.39,1,
penelope,1,1,0.59,0,
gets,2,4,0.75,0,
whitinger,1,1,1.57,0,
silver,9,9,11.4,0,
transition,1,1,0.25,0,
massachusetts,231,1250,274.65999999999997,2,
harms,1,1,1.34,0,
suites,1,1,0.6,0,
townsend,7,6,3.99,0,
leona,3,3,2.04,0,
leone,3,4,3.36,0,
neptune,2,5,0.9800000000000001,0,
schauder,1,1,0.16,0,
donalds,1,1,0.85,0,
silvey,1,1,0.39,0,
shayer,2,1,0.56,0,
mortuary,1,2,0.16,0,
certifactes,2,4,3.05,0,
lamberto,1,1,1.03,0,
lovelady,1,2,0.55,0,
rubens,3,5,1.85,0,
stanislaus,3,4,5.450000000000001,0,
findley,1,1,0.7,1,
sacken,1,1,0.93,0,
korematsu,1,1,0.83,0,
manolas,1,0,1.41,0,
norine,1,1,1.37,0,
cela,1,1,2.35,0,
pakistan,3,4,2.4099999999999997,0,
randolph,9,12,8.069999999999999,1,
annonvements,1,1,1.06,0,
celi,1,1,0.41,0,
lamberti,1,1,1.64,0,
gerard,4,4,2.66,0,
randazzo's,2,3,1.0,0,
stricklin,1,2,0.09,1,
amati,1,2,1.72,0,
borzini,1,2,2.01,0,
teichrib,1,1,1.59,0,
mcleod,6,9,5.779999999999999,0,
scoile,1,1,0.67,0,
moe,2,3,0.53,0,
ermold,1,1,1.2,0,
rheam,1,1,0.94,0,
williams,72,98,64.35000000000002,1,
doucette,1,1,0.35,0,
mon,1,1,2.13,0,
stacks,1,1,0.78,0,
leeroy,1,1,0.79,0,
soirez,1,0,1.25,0,
krywanczyk,1,1,1.62,0,
mom,95,390,118.15999999999998,1,
derrell,2,3,2.09,0,
lovelace,1,1,0.9,0,
pollack,1,1,0.92,0,
moy,1,0,1.17,0,
waverly,1,1,0.2,0,
blevins,4,4,3.6100000000000003,0,
avellino,2,6,3.14,0,
remillard,1,1,0.35,0,
nocona,1,1,0.74,0,
pajaronian,1,1,0.48,0,
campbell1890,1,1,0.38,0,
amato,1,1,0.54,0,
constantalas,1,1,0.44,0,
reeve,1,2,0.54,0,
jardine,1,1,1.62,0,
mrg,1,1,0.41,0,
siegel,4,8,5.109999999999999,0,
weigl,1,1,0.3,0,
metheny,1,1,0.35,0,
hattori,1,3,0.39,0,
notices,34,167,39.85,1,
bricelyn,1,3,0.7,0,
branitta,1,2,0.59,0,
okla,4,5,3.6799999999999997,0,
mrs,9,13,6.49,0,
usbirthcertificate,1,28,0.63,0,
loogootee,1,2,0.4,0,
selvan,1,1,0.19,0,
hessen,2,5,2.4699999999999998,0,
hagadorn,1,4,0.39,0,
ladarius,2,3,0.87,0,
numbers,39,403,32.28,0,
stacie,1,1,0.88,0,
petco,1,1,2.33,0,
ecords,2,2,3.3600000000000003,0,
shivaughn,1,1,0.38,0,
mathewson,1,1,0.26,0,
hutzel,3,7,5.4399999999999995,0,
alva,2,2,2.12,0,
amari,2,2,1.1300000000000001,0,
fletcher,13,23,11.489999999999998,0,
obadiah,1,1,0.41,0,
celaya,1,1,0.61,0,
dameika,1,1,0.6,0,
11743,1,1,0.13,0,
abingdon,2,2,2.06,0,
institute,1,1,1.7,1,
meradith,1,1,2.11,0,
mayfield,4,5,3.04,0,
jessica,52,65,46.109999999999985,2,
documentation,2,1,1.68,0,
edward,113,139,88.43999999999996,1,
discovered,1,1,0.98,0,
confirm,2,3,1.3599999999999999,0,
9.1996,1,2,0.43,0,
amaro,3,5,1.4900000000000002,0,
harry,27,36,22.639999999999997,0,
essence,1,1,1.72,0,
buser,1,1,0.58,0,
kaulsky,1,1,0.23,0,
findlay,9,9,6.830000000000001,0,
pushing,1,18,1.18,0,
shayam,1,2,1.11,0,
bgideon,1,1,1.41,0,
igor,2,3,0.97,0,
muscia,1,1,1.49,0,
mug,1,1,1.54,0,
reese,4,51,2.06,0,
spolsky's,2,1,0.98,0,
embury,1,1,1.13,0,
fluharty,3,3,2.5199999999999996,0,
samuels,2,1,0.82,0,
friedman,2,2,1.53,0,
hamden,1,1,0.67,0,
delphos,1,1,0.31,0,
tolliver,1,1,0.67,0,
weigh,3,3,1.6800000000000002,0,
wolfgang,2,1,3.06,0,
haynes,5,6,4.09,0,
matute,1,2,0.87,0,
belleville,3,3,3.95,0,
msw,1,3,0.63,0,
fleurancin,1,7,0.63,0,
wadleigh,1,1,0.59,0,
weight,16,28,11.540000000000001,0,
mcdougal,1,1,1.12,0,
shumard,1,1,0.3,0,
janett,1,1,0.52,0,
pelican,1,2,0.26,0,
december1996,1,1,1.36,0,
allegan,2,1,0.66,0,
